Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Latitude,Longitude
975600,"October 29, 2017",Texas,Austin,5500 block of Ave F,1,3,0,0,1,,30.3200483,-97.7198798
975817,"October 28, 2017",Ohio,Toledo,1327 N Huron St,0,4,0,0,0,,41.6618406,-83.5220386
974704,"October 28, 2017",Virginia,Petersburg,N Sycamore St and Franklin,1,3,0,0,0,,37.2284682,-77.4034994
974051,"October 27, 2017",Kentucky,Louisville,1716 Prentice St,0,6,0,0,0,,38.2407587,-8.5784399
974411,"October 27, 2017",California,San Francisco,1100 block of Fillmore,0,4,0,0,0,,377798583.9999999,-122.4317264
966895,"October 23, 2017",California,Clearlake Oaks,13000 block of Anchor Village,2,3,0,0,1,,39.0241895,-122.6611242
966153,"October 22, 2017",Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,0,0,0,,41.7464242,-7.2673327
966178,"October 22, 2017",Alabama,Lanett,1606 19th St Sw,2,7,0,0,2,,32.8490524,-852060121.9999999
965066,"October 21, 2017",Florida,Tampa,400 block of E Nordica St,0,4,0,0,0,,2.7978198,-0.8245662
965077,"October 21, 2017",Florida,Jacksonville,164 E Eubanks St,0,4,0,0,0,,30.4847016,-81.6223065
965756,"October 21, 2017",Tennessee,Nashville,1277 12th Ave S,0,4,0,0,0,,3.6141435,-867885139.9999999
965251,"October 21, 2017",Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,0,0,0,,39.8468685,-75.3827757
962359,"October 18, 2017",Maryland,Edgewood,2111 Emmorton Park Rd,3,3,0,0,1,,39.4520697,-76.3099325
962155,"October 17, 2017",New York,Brooklyn,181 Martense St,0,4,0,0,0,,40.6516373,-73.9528732
962623,"October 16, 2017",Mississippi,Meridian,6010 5th St,1,3,0,0,2,,32.3599751,-88.7405678
960036,"October 15, 2017",Texas,Houston,6233 Gulfton St,2,2,0,0,0,,29.7159758,-95.4915044
959126,"October 15, 2017",Arizona,Phoenix,107th Ave and Camelback Rd,1,3,0,0,0,,33.5081647,-112.2900017
957980,"October 12, 2017",California,Aliso Viejo,6 Asbury Ct,2,2,0,0,1,,33.5675413,-117.7357973
957562,"October 11, 2017",Ohio,Pedro,15497 SR 93,4,0,0,0,1,,38.7082771,-82.6423488
956990,"October 10, 2017",California,Long Beach,1601 E Anaheim St,2,2,0,0,2,,33.7828483,-118.1718306
956942,"October 10, 2017",California,San Francisco,25th St and Treat Ave,0,4,0,0,0,,37.7565054,-122.4133938
955268,"October 9, 2017",Texas,Houston,3352 Old Spanish Trail,0,5,0,0,0,,29.7011907,-9.5372159
954428,"October 7, 2017",Arizona,Phoenix,87th Ave and Thomas Rd,0,4,0,0,0,,33.4797708,-112.2464891
953156,"October 6, 2017",Illinois,Chicago,8000 block of S Marshfield,0,5,0,0,0,,4.1748351,-87.6649489
952720,"October 5, 2017",Arizona,Casa Grande,400 block of W 13th Street,4,0,0,0,2,,3.2885417,-111.7572927
952220,"October 3, 2017",Florida,Miami,2051 NW 65th St,0,4,0,0,0,,25.8340556,-80.2306718
945990,"October 1, 2017",Kansas,Lawrence,1000 block of Massachusetts St,3,2,0,0,3,,38.9654625,-9.5235711
946496,"October 1, 2017",Nevada,Las Vegas,3950 Las Vegas Blvd S,58,441,1,0,0,,36.0929942,-115.1757617
946138,"September 30, 2017",Tennessee,Memphis,800 block of Kerr Avenue,1,3,0,0,0,,35.1071634,-90.0358906
944448,"September 28, 2017",Louisiana,New Orleans,2001 N Rocheblave St,1,3,0,0,0,,29.9814899,-90.0647858
942628,"September 26, 2017",Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,0,0,1,,40.0433999,-75.1774239
942522,"September 26, 2017",Tennessee,Memphis,2531 Chelsea Ave,0,4,0,0,1,,35.1742204,-89.9727836
942830,"September 26, 2017",Maryland,Baltimore,3200 block of Lyndale Ave,2,2,0,0,0,,39.3166083,-765783393.9999999
941144,"September 24, 2017",Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,0,0,0,,39.2371279,-76.6035289
940554,"September 24, 2017",Tennessee,Antioch,3890 Pin Hook Rd,1,7,0,1,1,,36.0467801,-86.5830934
940644,"September 24, 2017",New York,Syracuse,1226 E Fayette St,0,4,0,0,0,,4.3048206,-76.1304364
1974755,"September 24, 2017",Pennsylvania,Philadelphia,3400 block of H St,0,4,0,0,0,,39.9996755,-75.1127607
941257,"September 24, 2017",New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,0,0,1,,39.4511564,-747663941.0000001
939834,"September 23, 2017",California,Bakersfield,818 Real Rd,1,4,0,0,3,,35.3657397,-119.0431515
940068,"September 23, 2017",Illinois,Danville,Seminary St and Jackson St,0,5,0,0,0,,40.1303411,-876272774.9999999
940142,"September 23, 2017",Connecticut,Hartford,1164 Albany Ave,2,2,0,0,1,,41.7822141,-72.6957951
939482,"September 20, 2017",Indiana,Gary,4300 block of 23rd Ct,0,5,0,0,0,,415756279.9999999,-8.7390664
936028,"September 17, 2017",Michigan,Detroit,5000 block of Stanton Street,1,3,0,0,0,,4.2350123,-83.0907694
935928,"September 17, 2017",Virginia,Petersburg,300 Mistletoe St,1,4,0,0,3,,37.2167361,-77.4049063
934036,"September 16, 2017",South Carolina,Columbia,920 Lady Street,0,7,0,1,4,,34.0012887,-81.0376376
933957,"September 15, 2017",Illinois,Chicago,4700 block of S Fairfield Ave,4,0,0,0,0,,41.8080868,-87.6930708
932526,"September 13, 2017",Tennessee,Memphis,1000 block of Morehead St,1,5,0,0,0,,35.1680474,-900251210.9999999
932181,"September 13, 2017",Washington,Rockford,14626 S Jackson Rd,1,3,0,0,1,,47.5199921,-117.1964626
932906,"September 13, 2017",Pennsylvania,York,400 block of S Duke St,0,4,0,0,0,,399573332.9999999,-76.7230859
932619,"September 13, 2017",Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,0,0,0,,39.9971354,-75.1328293
930569,"September 10, 2017",Texas,Plano,1712 West Spring Creek Parkway,8,1,1,0,0,,33.0564838,-96.7275737
930266,"September 10, 2017",Louisiana,New Orleans,2101 N Claiborne Ave,1,3,0,0,1,,29.9736476,-90.0581921
931139,"September 9, 2017",Alabama,Selma,Kings Bend Road,0,4,0,0,0,,32.3944732,-8.7028715
928380,"September 6, 2017",Illinois,Chicago,2700 block of Madison,0,4,0,0,0,,4.1881378,-8.7694176
927277,"September 4, 2017",Illinois,Bellwood,1000 block of Bellwood Ave,0,4,0,0,0,,4.1874192,-878782911.9999999
926766,"September 3, 2017",California,Inglewood,10100 block of S Firmona Ave,2,3,0,0,1,,33.9444383,-118.3566782
925809,"September 2, 2017",Kentucky,Louisville,8008 Watterson Trl,0,4,0,0,2,,3.8180633,-856219469.9999999
925436,"September 2, 2017",Illinois,Chicago,8300 block of S Hermitage,1,3,0,0,0,,41.7427476,-87.6671325
922184,"August 28, 2017",New Mexico,Clovis,701 N Main St,2,4,0,0,1,,3.4405178,-103.2044982
921733,"August 27, 2017",California,Sacramento,7760 24th St,1,4,0,0,3,,38.4750289,-121.4816798
921653,"August 27, 2017",Indiana,Evansville,1127 Chestnut St,1,3,0,0,1,,37.9731667,-875602220.9999999
921289,"August 25, 2017",Florida,Gainesville,1600 NE 8th Ave,0,4,0,0,1,,29.6593901,-82.3046381
920513,"August 24, 2017",Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,0,0,1,,38.7541409,-90.2008752
918204,"August 22, 2017",Illinois,Chicago,300 block of N Central Ave,0,4,0,0,0,,41.8859405,-8.7765441
917793,"August 21, 2017",New Jersey,Newark,Fabyan Place,0,4,0,0,0,,40.7155849,-74.2219789
918061,"August 21, 2017",New Jersey,Newark,700 block of S 19th St,1,3,0,0,0,,40.7324366,-742122517.9999999
917820,"August 21, 2017",North Carolina,Whitakers,980 Fishing Creek Rd,4,0,0,0,1,,36.1694107,-0.7782874
917713,"August 21, 2017",Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,0,0,1,,39.3273304,-76.6573951
917838,"August 21, 2017",Tennessee,Memphis,262 Decatur St,0,4,0,0,0,,35.1471654,-900259576.9999999
916808,"August 20, 2017",New York,Brooklyn,100th St and Ave M,0,4,0,0,0,,40.6386248,-73.8910423
916848,"August 20, 2017",Illinois,Chicago,11901 S Loomis St,2,5,0,0,0,,41.6768489,-87.6560322
916551,"August 19, 2017",Ohio,Cleveland,11143 Superior Ave,1,4,0,0,3,,41.5226524,-81.6076131
914819,"August 16, 2017",New York,Wyandanch,Merritt Ave and 15th St,0,4,0,0,0,,40.7543776,-733612900.9999999
913924,"August 14, 2017",California,North Hollywood,Morrison St and Klump Ave,2,2,0,0,0,,34.1608284,-118.3757595
912805,"August 13, 2017",Pennsylvania,Philadelphia,39th St and Melon St,0,5,0,0,0,,39.9649022,-75.1999685
912322,"August 13, 2017",California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,0,0,0,,38.5383721,-121.4650213
912375,"August 13, 2017",Virginia,Suffolk,8700 block of Quay Rd,0,4,0,0,0,,36.7282054,-76.5835621
912093,"August 12, 2017",Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,0,0,1,,38.7965503,-90.2124056
909423,"August 8, 2017",Illinois,Chicago,50 block of E 37th St,1,6,0,0,0,,41.8271741,-876243655.9999999
907555,"August 6, 2017",New York,Bronx,Wickham Ave,0,6,0,0,1,,40.8788099,-73.8426571
907546,"August 6, 2017",New York,Bronx,Unionport Rd,0,4,0,0,0,,40.8412723,-73.8634147
907857,"August 6, 2017",California,Oakland,1000 block of 106th Avenue,0,7,0,0,0,,37.7357587,-122.1720107
907247,"August 5, 2017",New Jersey,Lakewood,900 block of Brook Road,0,4,0,0,0,,40.1013847,-74.1890277
907611,"August 5, 2017",South Carolina,Allendale,300 block of Ellis St,1,3,0,0,0,,33.0019099,-81.2959357
906568,"August 5, 2017",Florida,Tallahassee,1939 W Tennessee St,1,3,0,0,0,,3.0448443,-84.3161753
906509,"August 4, 2017",Montana,Lodge Grass,200 block of North Helen Street,3,2,0,0,0,,45.3116333,-107.3650316
906126,"August 3, 2017",District of Columbia,Washington,3426 18th St NE,1,3,0,0,0,,38.9327342,-76.9799843
904329,"August 2, 2017",Maryland,Baltimore,900 block of N Broadway,0,4,0,0,0,,39.3005949,-76.5947293
903853,"August 1, 2017",Illinois,Chicago,800 block of N Monticello Ave,0,4,0,0,0,,418954552.9999999,-87.7175364
904106,"August 1, 2017",Washington,Toppenish,8000 Block of Lateral C Rd,0,6,0,0,1,,46.3607944,-120.5230691
904026,"August 1, 2017",California,Fresno,Mariposa St and A St,0,7,0,0,0,,36.7278197,-119.8011313
903090,"July 31, 2017",Illinois,Decatur,Jasper St and Main St,0,4,0,0,0,,0.3984177,-88.9404161
902187,"July 30, 2017",Texas,El Paso,1810 George Dieter Dr,1,3,0,0,1,,31.7655477,-106.3011272
901549,"July 30, 2017",Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,0,0,1,,36.8671513,-76.2344805
901083,"July 29, 2017",New York,Buffalo,200 block of Carl St,1,4,0,0,0,,42.9200947,-78.8280557
901000,"July 29, 2017",North Carolina,Salisbury,115 W Fisher St,2,3,0,0,2,,35.6668205,-804716900.9999999
900963,"July 28, 2017",Delaware,Wilmington,400 block of N Washington St,0,4,0,0,0,,39.7420478,-75.5552611
900387,"July 27, 2017",Illinois,Chicago,2000 block of E 71st St,1,4,0,0,0,,41.7663128,-87.5760172
898631,"July 26, 2017",North Carolina,High Point,2111 E. Green Drive,1,6,0,0,0,,35.9532788,-79.9808328
898448,"July 25, 2017",Florida,Jacksonville,1040 Golfair Boulevard,1,3,0,0,2,,303642510.9999999,-81.6703217
896444,"July 23, 2017",Illinois,Chicago,1500 block of East 82nd St,1,3,0,0,0,,41.7459966,-87.5882093
896889,"July 23, 2017",Louisiana,Baton Rouge,10360 Ave H,0,4,0,0,4,,30.5384843,-911969480.0
896149,"July 22, 2017",Ohio,Cincinnati,130 E Clifton Ave,0,5,0,0,1,,39.1159823,-84.5142516
893690,"July 19, 2017",Virginia,Richmond,2300 block of Bethel St,0,5,0,0,0,,37.5551184,-77.4185708
894504,"July 19, 2017",California,Los Angeles,Imperial Hwy and Broadway,1,3,0,0,0,,33.9310097,-118.2784465
893726,"July 18, 2017",Wisconsin,Milwaukee,3000 block of N 39th St,0,4,0,0,0,,43.0733843,-87.9620936
893712,"July 18, 2017",New Jersey,Trenton,Hewitt St and Division St,1,3,0,0,0,,40.2081428,-747437370.9999999
893752,"July 18, 2017",Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,0,0,0,,33.6104509,-112.3142561
891291,"July 15, 2017",Pennsylvania,Philadelphia,21st and Fitzwater,1,3,0,0,0,,399432459.9999999,-751773659.9999999
891092,"July 15, 2017",Illinois,Chicago,12200 block of S Throop St,0,4,0,0,0,,41.6720148,-876541793.9999999
886564,"July 9, 2017",Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,0,0,0,,36.8120369,-77.7706542
886002,"July 8, 2017",Illinois,Alton,700 block of Oakwood Ave,0,4,0,0,1,,38.9179928,-901728185.0
886220,"July 8, 2017",Ohio,Cincinnati,9917 Capstan Dr,1,8,0,0,4,,39.2540434,-84.5966254
884764,"July 6, 2017",Mississippi,Meridian,Eighth Ave,0,4,0,0,3,,32.3817211,-88.6865333
883052,"July 5, 2017",Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,0,0,1,,32.0808246,-81.0949588
883282,"July 5, 2017",Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,0,0,0,,41.6945151,-876112646.9999999
883058,"July 5, 2017",Maine,Madison,300 block of Russell Rd,3,1,1,0,0,,0.4479237,-69.7939173
882665,"July 4, 2017",Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,0,0,0,,28.4656465,-81.3828326
882321,"July 4, 2017",Virginia,Hampton,500 block of Patterson Ave,1,4,0,0,0,,37.0325421,-76.3606636
883489,"July 4, 2017",North Carolina,Raleigh,105 E South St,1,3,0,0,2,,35.7724038,-78.6379726
882422,"July 3, 2017",Alabama,Prattville,112 US 82,3,1,0,0,2,,32.4374995,-86.4725804
881921,"July 3, 2017",Michigan,Pontiac,50 block of Thorpe St,1,3,0,0,1,,42.6371714,-833112606.9999999
881700,"July 2, 2017",New Jersey,Jersey City,Wilkinson Avenue,0,4,0,0,0,,40.7062126,-74.0802742
880738,"July 2, 2017",South Carolina,Greenwood,SC 72 Bypass,0,4,0,0,1,,34.5012075,-81.8322969
879953,"July 1, 2017",Arkansas,Little Rock,220 W 6th St,0,25,0,0,3,,34.7435133,-922732720.0
883656,"July 1, 2017",Illinois,Momence,2727 S 13000 Rd E,0,4,0,0,0,,41.0852387,-876197562.9999999
880808,"July 1, 2017",New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,0,0,0,,40.7258882,-741796416.9999999
880813,"July 1, 2017",California,Oakland,3200 Humboldt Ave,0,4,0,0,0,,37.7920684,-122.2067534
879412,"June 30, 2017",New York,Bronx,1650 Grand Concourse,1,6,1,0,0,,40.8434675,-73.9110798
877295,"June 27, 2017",Illinois,Chicago,200 block of S Lotus,0,5,0,0,0,,41.8780929,-877619120.9999999
876010,"June 25, 2017",District of Columbia,Washington,5900 block of Southern Ave SE,0,4,0,0,0,,38.8887526,-76.9162174
875886,"June 25, 2017",Missouri,Saint Louis,5000 block of Thekla Ave,1,3,0,0,0,,38.6885455,-902419660.0
874613,"June 24, 2017",Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,0,0,0,,2.6146914,-80.1733165
875322,"June 24, 2017",New York,New York (Manhattan),114th St and Manhattan Ave,0,5,0,0,0,,40.8037404,-739577872.9999999
876076,"June 24, 2017",New Jersey,Willingboro,Pastoral Lane,0,4,0,0,0,,40.0330414,-74.8974479
873847,"June 22, 2017",Georgia,Atlanta,1100 block of Osborne Street,1,6,0,0,0,,3.3704175,-84.4239281
870095,"June 18, 2017",Missouri,Saint Louis,1900 block of N 14th St,2,2,1,0,0,,38.6443159,-90.1939146
870222,"June 18, 2017",District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,0,0,0,,388523457.9999999,-76.9654415
869877,"June 18, 2017",Illinois,Chicago,3300 block of W Crystal St,0,4,0,0,0,,41.9039186,-87.7094383
869968,"June 18, 2017",South Carolina,Myrtle Beach,311 N Ocean Blvd,0,6,0,1,1,,33.6866736,-7.8885398
869838,"June 17, 2017",Illinois,Chicago,50 block of N Latrobe Ave,0,4,0,0,0,,41.8817527,-87.7566192
869357,"June 17, 2017",Ohio,Columbus,6252 Busch Blvd,1,4,0,0,0,,40.0936654,-8.2992195
868042,"June 15, 2017",Virginia,Richmond,4053 Old Brook Road,1,3,0,0,1,,37.5908069,-77.4456582
868363,"June 15, 2017",New Mexico,La Madera,491 NM-111,5,0,0,0,1,,36.3840538,-106.0411483
866739,"June 14, 2017",Virginia,Alexandria,420 E Monroe Ave,0,5,1,0,0,,38.8214462,-770543194.9999999
868147,"June 14, 2017",Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,0,0,0,,40.8112655,-813627054.9999999
866933,"June 14, 2017",California,San Francisco,720 San Bruno,3,2,1,0,0,,37.7604109,-122.4053532
866412,"June 13, 2017",Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,0,0,0,,39.3262899,-76.6816511
866448,"June 13, 2017",Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,0,0,0,,39.3155138,-76.5998233
869474,"June 13, 2017",Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,0,0,0,,38.6691818,-90.3099948
864743,"June 11, 2017",Illinois,Chicago,3300 block of W Douglas Blvd,0,9,0,0,0,,41.8632385,-87.7081919
864852,"June 11, 2017",Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,0,0,0,,35.0807187,-85.2137092
865371,"June 11, 2017",Texas,Houston,505 Cypress Station Dr,0,4,0,0,0,,30.0293997,-95.4376071
865186,"June 10, 2017",Tennessee,Memphis,571 East Street,0,4,0,0,0,,35.1313591,-900314801.9999999
864370,"June 9, 2017",Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,0,0,0,,32.7208702,-973156967.0
863075,"June 8, 2017",Louisiana,New Orleans,3650 Franklin Ave,0,6,0,0,0,,29.9965636,-90.0500793
861307,"June 6, 2017",Utah,Sandy,2232 Alta Canyon Drive,2,2,1,0,0,,405940067.0000001,-111.8266992
859875,"June 5, 2017",Florida,Orlando,2427 Forsyth Rd,5,0,1,0,0,,28.5800388,-81.2945548
858810,"June 3, 2017",Missouri,Saint Louis,1600 Block of Union Blvd,2,2,0,0,1,,38.6665265,-90.2671888
858719,"June 3, 2017",Louisiana,New Orleans,3717 Tulane Ave,3,2,0,0,0,,29.9672847,-90.1016848
858877,"June 2, 2017",California,Los Angeles,89th St and Broadway,1,3,0,0,0,,33.9555262,-118.2782447
857443,"June 1, 2017",Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,0,0,1,,38.6942927,-90.2522415
855764,"May 30, 2017",Ohio,Middletown,1200 Elliott Dr,1,3,0,0,1,,39.5012119,-84.3521923
855113,"May 29, 2017",Kentucky,Louisville,231 Witherspoon St,1,3,0,0,0,,38.2591851,-857477574.9999999
853901,"May 28, 2017",Alabama,Phenix City,100 block of 6th Street South,0,12,0,0,0,,32.4359375,-849951818.9999999
853796,"May 28, 2017",New Jersey,Paterson,86 Main Street,1,5,0,0,0,,40.9197182,-74.1730572
853920,"May 28, 2017",Mississippi,Moss Point,6103 Hwy. 63,0,5,0,0,1,,30.4314336,-88.5257523
853032,"May 27, 2017",New York,New York (Manhattan),318 W 14th St,0,4,0,0,1,,40.7399867,-74.0036456
853756,"May 27, 2017",Mississippi,Bogue Chitto,2871 Lee Dr,8,0,0,1,1,,31.4123408,-90.4599217
853119,"May 27, 2017",District of Columbia,Washington,100 block of Q St NW,1,7,0,0,0,,38.9111323,-77.0121674
852676,"May 26, 2017",Florida,Miami,2730 NW 167th St,0,4,0,0,0,,25.9259288,-802457927.9999999
848680,"May 21, 2017",Iowa,Des Moines,4300 Beaver Dr,1,3,0,0,0,,41.6180196,-93.6764374
849215,"May 21, 2017",Arizona,Mesa,441 N Val Vista Dr,0,4,0,0,0,,334238621.9999999,-11.1751964
848292,"May 20, 2017",Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,0,0,2,,39.9939389,-751683092.9999999
845364,"May 16, 2017",South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,0,0,1,,33.0048377,-80.8151781
843078,"May 14, 2017",Arkansas,Jonesboro,311 S Main St,1,6,0,0,2,,35.8398079,-90.7050958
843045,"May 14, 2017",Illinois,Dolton,14112 Chicago Road,0,4,0,1,0,,41.6384624,-87.6080473
843172,"May 14, 2017",Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,0,0,0,,2.7584669,-814981349.9999999
843590,"May 14, 2017",Texas,Fort Worth,8600 block of Calmont Ave,0,4,0,0,0,,32.7359731,-9.7467254
840339,"May 10, 2017",New Jersey,Trenton,300 block of Centre St,1,3,0,0,1,,40.2097771,-74.7594988
839846,"May 9, 2017",Kansas,Kansas City,1900 block of S. Boeke,3,1,0,0,1,,39.0658154,-94.6331929
838272,"May 7, 2017",Illinois,Chicago,2600 block of 46th Pl,2,8,0,0,0,,41.8092795,-876893475.9999999
835961,"May 4, 2017",Michigan,Flint,600 block of Copeman Boulevard,1,3,0,0,1,,43.0286293,-837113066.0000001
834832,"May 2, 2017",Florida,Jacksonville,1566 West 24th Street,1,3,0,0,0,,30.3585051,-81.6820037
833152,"May 1, 2017",Texas,Dallas,3200 block of Reynolds Ave,1,3,1,0,0,,32.7864089,-967407218.0
832679,"April 30, 2017",California,San Diego,9080 Judicial Dr,1,6,1,0,0,,32.8722028,-117.2029036
832528,"April 30, 2017",Kansas,Topeka,4104 SW 28th,3,1,1,0,0,,39.0169727,-95.7281072
833128,"April 30, 2017",Florida,Jacksonville,1200 Ken Knight Dr N,0,5,0,0,0,,30.3914249,-81.7168169
832309,"April 30, 2017",South Carolina,Loris,268 N Sea Green Rd,1,5,0,0,2,,34.0562812,-788903043.9999999
835459,"April 29, 2017",California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,0,0,0,,34.0578741,-118.1967741
831800,"April 29, 2017",California,Whittier,10000 block of Carmentia Rd,1,3,0,2,2,,33.9441696,-118.0460046
832290,"April 29, 2017",California,Sacramento,3800 block of 26th Avenue,0,5,0,0,0,,385288806.9999999,-121.4657119
831667,"April 29, 2017",Maryland,Germantown,12839 Kitchen House Way,1,3,0,0,2,,39.1516786,-77.2648748
834788,"April 29, 2017",California,Compton,2000 Block of N Nestor Ave,0,4,0,0,0,,33.9103286,-118.2495186
832063,"April 29, 2017",Virginia,Virginia Beach,200 block of 18th St,0,4,0,0,0,,36.8463377,-75.9745228
831201,"April 28, 2017",Pennsylvania,Chester,5 E 21st St,0,4,0,0,0,,398634329.0000001,-7.5366466
830984,"April 27, 2017",New Jersey,Newark,1100 block of S Orange Ave,1,3,0,0,0,,4.0745348,-742344909.9999999
829073,"April 26, 2017",Florida,Miami,SW 264th St and 139th Ave,0,4,0,0,2,,25.7048159,-8.0419464
825694,"April 21, 2017",Florida,Palm Bay,2500 block of Vernon Dr,2,2,0,0,1,,28.0582639,-80.5947558
825111,"April 20, 2017",Kentucky,Louisville,700 block of East Jacob Street,0,4,0,0,0,,38.2429831,-857418764.9999999
821667,"April 16, 2017",California,Vallejo,110 Calhoun Street,0,4,0,0,0,,381206301.0000001,-122.2666376
821723,"April 16, 2017",North Carolina,Elizabeth City,611 S Martin St,0,4,0,0,0,,36.2942749,-76.2216754
821371,"April 16, 2017",Ohio,Columbus,1710 Cleveland Av,0,9,0,0,0,,40.0009315,-82.9751921
821640,"April 15, 2017",Illinois,Rock Falls,311 W  2nd St,0,4,0,0,1,,41.7805937,-896942888.9999999
821055,"April 15, 2017",Pennsylvania,Philadelphia,5900 block of Hammond St,0,4,0,0,0,,40.0394696,-75.1168603
820565,"April 15, 2017",Indiana,Indianapolis,300 block of S Meridian St,0,4,0,0,1,,39.7625906,-86.1600739
821400,"April 15, 2017",Alabama,Birmingham,1480 Center Point Pkwy,0,6,0,0,1,,336225351.0000001,-866866630.9999999
821651,"April 15, 2017",Illinois,Harvey,14600 block of Myrtle Avenue,0,4,0,0,0,,416242800.0000001,-87.6526988
822750,"April 15, 2017",California,Banning,900 block of N Allen St,0,4,0,0,0,,33.9335149,-116.8617457
818932,"April 13, 2017",Georgia,Atlanta,30 Anderson Ave SW,1,3,0,0,1,,33.7538331,-0.8444604
815227,"April 9, 2017",Texas,San Antonio,4000 block of Moss Spring Dr,1,3,0,0,0,,29.3099301,-98.5683488
815246,"April 9, 2017",Indiana,Fort Wayne,9439 Lima Rd,1,3,0,0,1,,4.1169448,-85.1669532
813877,"April 7, 2017",North Carolina,Hickory,1423 29th Ave Dr NE,3,1,0,0,2,,35.7671098,-81.3046735
813943,"April 7, 2017",Minnesota,Saint Paul,1600 block of English St,3,1,1,0,1,,4.4991867,-93.0459419
814094,"April 7, 2017",Illinois,Chicago,5600 block of W Lake St,1,5,0,0,0,,4.1887757,-87.7657941
813821,"April 7, 2017",Texas,Houston,3829 Mount Pleasant St,4,0,1,0,0,,29.6856718,-95.3662206
813028,"April 6, 2017",Louisiana,Lake Charles,2000 block of Tulip St,1,3,0,0,4,,3.0211226,-9.3192982
810756,"April 3, 2017",Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,0,0,0,,3.9971772,-75.1544411
811089,"April 3, 2017",Texas,Lubbock,5401 Ave Q,0,7,0,0,1,,335446606.0000001,-101.8509436
809978,"April 2, 2017",Illinois,Chicago,3500 block of W Van Buren St,2,4,0,0,0,,41.8756945,-87.7131028
809683,"April 2, 2017",Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,0,0,0,,416169134.0000001,-93.6473151
809815,"April 1, 2017",California,Pittsburg,100 block of Madoline Street,0,5,0,0,1,,380053300.9999999,-121.8944452
809048,"April 1, 2017",Florida,Tampa,219 S Howard Ave,1,4,0,0,1,,27.9420515,-82.4832711
809499,"April 1, 2017",Oklahoma,Oklahoma City,1212 N Woodward Ave,2,3,0,0,1,,35.4810404,-975754476.0
807618,"March 30, 2017",Illinois,Chicago,2704 E 75th St,4,0,0,0,0,,41.7601624,-875584083.9999999
804115,"March 27, 2017",Florida,Sanford,209 Hays Dr,2,4,0,0,1,,28.7893184,-81.2816832
803689,"March 26, 2017",Ohio,Cleveland,E 75th St,2,2,0,0,0,,41.4629069,-81.6357432
803822,"March 26, 2017",Texas,Houston,5619 Aldine Bender Rd,2,4,0,0,1,,29.9329769,-95.3056955
803054,"March 26, 2017",Ohio,Cincinnati,4601 Kellogg Ave,1,15,1,0,1,,39.0930892,-844284536.9999999
802926,"March 25, 2017",Tennessee,Knoxville,Minnesota Ave,1,4,0,0,0,,35.9846368,-83.9578046
803460,"March 25, 2017",Michigan,Detroit,8443 Grand River Ave,1,3,0,0,1,,42.3612245,-83.1209599
802837,"March 25, 2017",Ohio,Cleveland,E 79th St and Woodland Ave,2,2,0,0,3,,41.4881868,-81.6333855
802425,"March 24, 2017",California,Fresno,300 block of South Villa Avenue,1,4,0,0,1,,36.7407395,-119.7141493
802240,"March 24, 2017",Missouri,Saint Louis,5100 block of Palm St,1,6,0,0,0,,38.6763833,-90.2547077
800363,"March 22, 2017",Wisconsin,Rothschild,1133 E Grand Ave,4,0,1,0,0,,44.8996462,-896093643.9999999
797553,"March 19, 2017",Kentucky,Louisville,1512 Portland Avenue,1,5,0,0,0,,38.2618516,-85.7749543
